,prices,hour,day,week,month,weekend,rsi,roc
36,49.0,12,1,0,0,0,80.584412035718,-196.96969696969697
37,46.01,13,1,0,0,0,71.83079172832215,-64.26276329882184
38,37.57,14,1,0,0,0,52.509796184384776,-25.400534045393858
39,36.45,15,1,0,0,0,50.35303851063484,7.954545454545451
40,37.99,16,1,0,0,0,53.50411864652654,21.10072689511941
41,53.0,17,1,0,0,0,73.31425129680166,-6.148608051271781
42,59.69,18,1,0,0,0,78.26674884901522,-21.81632653061224
43,50.09,19,1,0,0,0,59.31213980163143,-8.867637470115204
44,50.0,20,1,0,0,0,59.15098174676773,-33.08490817141336
45,36.22,21,1,0,0,0,39.45437098366161,0.6310013717421233
46,31.09,22,1,0,0,0,34.34525579448869,18.162674387996848
47,29.84,23,1,0,0,0,33.09225644484454,43.698113207547166
48,28.0,0,2,0,0,0,31.08881213441876,53.09097001172726
49,24.5,1,2,0,0,0,27.31421134382326,51.088041525254546
50,24.15,2,2,0,0,0,26.92196856507414,51.7
51,18.99,3,2,0,0,0,21.467918375166434,47.57040309221425
52,15.5,4,2,0,0,0,18.436488684626724,50.14474107430041
53,23.11,5,2,0,0,0,40.4422472142415,22.553619302949063
54,29.01,6,2,0,0,0,52.3922209724566,-3.607142857142863
55,39.73,7,2,0,0,0,66.88095578451362,-62.16326530612244
56,43.81,8,2,0,0,0,70.92257268296879,-81.40786749482403
57,49.09,9,2,0,0,0,75.55512359574244,-158.5044760400211
58,51.0,10,2,0,0,0,77.1363378031717,-229.03225806451616
59,53.04,11,2,0,0,0,78.88673387564857,-129.51103418433578
60,49.99,12,2,0,0,0,69.35987455478993,-72.31988969320923
61,47.0,13,2,0,0,0,60.73178894045494,-18.298514976088605
62,43.21,14,2,0,0,0,51.06880776244701,1.3695503309746666
63,43.99,15,2,0,0,0,52.918838182855275,10.389081279282951
64,48.0,16,2,0,0,0,61.82354601205216,5.88235294117647
65,57.0,17,2,0,0,0,74.70739149764577,-7.466063348416291
66,60.99,18,2,0,0,0,78.55722946747893,-22.004400880176036
67,55.51,19,2,0,0,0,62.80239209405561,-18.106382978723403
68,51.77,20,2,0,0,0,53.94245280195457,-19.81022911363111
69,34.51,21,2,0,0,0,30.283024591813827,21.550352352807465
70,39.31,22,2,0,0,0,39.184634663450616,18.104166666666664
71,38.05,23,2,0,0,0,37.669569743745015,33.245614035087726
72,31.01,0,3,0,0,0,29.914573157177927,49.15559927857026
73,28.69,1,3,0,0,0,27.662516995344504,48.315618807422084
74,27.0,2,3,0,0,0,25.954511619012465,47.84624299787522
75,24.2,3,3,0,0,0,23.116744307383854,29.87539843523616
76,12.02,4,3,0,0,0,14.717152102461668,69.42253879419995
77,27.0,5,3,0,0,0,44.48679411460859,29.040735873850192
78,28.0,6,3,0,0,0,45.996875107813075,9.706546275395038
79,34.85,7,3,0,0,0,55.86545021972987,-21.470895782502613
80,41.31,8,3,0,0,0,63.42856590501009,-53.000000000000014
81,42.03,9,3,0,0,0,64.24798077782987,-73.67768595041323
82,46.0,10,3,0,0,0,68.86396591582206,-282.69550748752084
83,45.96,11,3,0,0,0,68.7566339300507,-70.22222222222223
84,45.6,12,3,0,0,0,67.61841481480108,-62.85714285714287
85,42.35,13,3,0,0,0,57.33588666655216,-21.52080344332855
86,40.01,14,3,0,0,0,50.677569996846,3.1469377874606734
87,38.0,15,3,0,0,0,45.25989552258288,9.588389245776828
88,42.66,16,3,0,0,0,57.80845021548564,7.260869565217398
89,53.0,17,3,0,0,0,73.80033591729351,-15.317667536988683
90,58.99,18,3,0,0,0,79.26402710871552,-29.364035087719298
91,53.5,19,3,0,0,0,64.47586044049118,-26.328217237308145
92,44.01,20,3,0,0,0,46.48577001119307,-9.99750062484379
93,35.0,21,3,0,0,0,35.2728920842429,7.894736842105263
94,34.46,22,3,0,0,0,34.671415326261126,19.22175339896858
95,31.57,23,3,0,0,0,31.249237775136663,40.43396226415094
96,22.0,0,4,0,0,0,22.44566752113137,62.70554331242584
97,19.5,1,4,0,0,0,20.624260107554278,63.55140186915887
98,17.55,2,4,0,0,0,19.168348153484743,60.122699386503065
99,15.91,3,4,0,0,0,17.89354368989588,54.54285714285714
100,11.4,4,4,0,0,0,14.673227730234885,66.91816598955312
101,22.65,5,4,0,0,0,44.54674667832526,28.254672157111187
102,27.3,6,4,0,0,0,52.75158433813342,-24.090909090909093
103,34.0,7,4,0,0,0,62.37664682084765,-74.35897435897436
104,40.01,8,4,0,0,0,69.14295221528054,-127.97720797720795
105,45.0,9,4,0,0,0,73.83188361130777,-182.8409805153991
106,50.34,10,4,0,0,0,78.10451998738023,-341.5789473684211
107,49.84,11,4,0,0,0,76.69745416930571,-120.0441501103753
108,48.81,12,4,0,0,0,73.4274726963565,-78.7912087912088
109,47.94,13,4,0,0,0,70.38579872966373,-40.99999999999999
110,40.06,14,4,0,0,0,48.533958877371,-0.12496875781055804
111,38.0,15,4,0,0,0,44.22662069112522,15.555555555555555
112,38.61,16,4,0,0,0,45.93171996181303,23.301549463647206
113,49.84,17,4,0,0,0,67.72792147209998,0.0
114,53.0,18,4,0,0,0,71.5945190870063,-8.58430649457078
115,45.91,19,4,0,0,0,54.132315597043004,4.234459741343349
116,36.74,20,4,0,0,0,39.267566005281076,8.287568647029456
117,29.61,21,4,0,0,0,31.258665979590035,22.078947368421055
118,30.61,22,4,0,0,0,33.54001049356053,20.72002072002072
119,27.51,23,4,0,0,0,29.854288426897938,44.80337078651686
120,25.0,0,5,0,0,1,26.974227481331027,52.83018867924528
121,22.99,1,5,0,0,1,24.685758589180537,49.92376388586365
122,20.99,2,5,0,0,1,22.4150998910158,42.86880783886773
123,18.0,3,5,0,0,1,19.240153766200976,39.20972644376899
124,16.95,4,5,0,0,1,18.156413750704516,44.625939235543946
125,20.01,5,5,0,0,1,31.625136588603993,27.262813522355504
126,20.0,6,5,0,0,1,31.60474017506668,20.0
127,25.57,7,5,0,0,1,52.207241072902185,-11.222270552414102
128,27.69,8,5,0,0,1,57.98734886558554,-31.91996188661269
129,29.61,9,5,0,0,1,62.86791086391414,-64.5
130,31.99,10,5,0,0,1,68.33897376885201,-88.73156342182891
131,33.07,11,5,0,0,1,70.69054486410077,-65.26736631684157
132,35.99,12,5,0,0,1,76.38192892205784,-79.95000000000002
133,33.11,13,5,0,0,1,62.10786517376981,-29.48768087602659
134,31.3,14,5,0,0,1,54.435851563276344,-13.037197544239795
135,29.29,15,5,0,0,1,46.7416200080504,1.0807159743329966
136,30.19,16,5,0,0,1,50.5009044919616,5.626758361988113
137,42.05,17,5,0,0,1,76.60940515743914,-27.15452071363773
138,50.0,18,5,0,0,1,83.57720229573339,-38.927479855515415
139,48.3,19,5,0,0,1,77.64227348325159,-45.87737843551796
140,34.49,20,5,0,0,1,45.881490256348904,-10.191693290734829
141,28.99,21,5,0,0,1,38.378545794359106,1.0242403550699921
142,30.0,22,5,0,0,1,40.52188707060661,0.6293474660483647
143,26.75,23,5,0,0,1,35.72387653181866,36.38525564803805
144,22.0,0,6,0,0,1,29.580952032682475,56.00000000000001
145,18.29,1,6,0,0,1,25.475175334066122,62.13250517598343
146,16.59,2,6,0,0,1,23.66877031418869,51.899101188750365
147,9.17,3,6,0,0,1,17.258920995000963,68.36840289755088
148,8.0,4,6,0,0,1,16.417630827025974,73.33333333333333
149,8.19,5,6,0,0,1,17.204114862239194,69.38317757009347
150,9.01,6,6,0,0,1,21.05145735452156,59.04545454545455
151,9.06,7,6,0,0,1,21.318979339859865,50.464734827774734
152,12.59,8,6,0,0,1,38.868534592583195,24.110910186859556
153,16.1,9,6,0,0,1,51.71823319485885,-75.57251908396948
154,23.0,10,6,0,0,1,67.72288091871769,-187.5
155,28.27,11,6,0,0,1,75.24404974249597,-245.17704517704516
156,26.91,12,6,0,0,1,70.17983128579502,-198.66814650388454
157,23.99,13,6,0,0,1,59.808624908411964,-164.7902869757174
158,20.99,14,6,0,0,1,50.59116448053337,-66.71961874503573
159,22.59,15,6,0,0,1,55.02703591457231,-40.310559006211165
160,22.6,16,6,0,0,1,55.05729771599925,1.7391304347826024
161,33.49,17,6,0,0,1,76.08579757744371,-18.46480367881147
162,34.99,18,6,0,0,1,77.80251020051949,-30.026012634708295
163,35.99,19,6,0,0,1,79.00805765772024,-50.02084201750732
164,35.69,20,6,0,0,1,77.49294436187752,-70.03334921391139
165,29.39,21,6,0,0,1,52.24527538032887,-30.101814962372735
166,31.29,22,6,0,0,1,57.28216731432334,-38.45132743362831
167,23.0,23,6,0,0,1,36.902888082544685,31.32278292027471
168,13.0,0,0,1,0,0,24.358554268293332,62.84652757930837
169,13.0,1,0,1,0,0,24.358554268293332,63.87885523756599
170,10.0,2,0,1,0,0,21.23954790103579,71.9809470439899
171,3.4,3,0,1,0,0,15.873621604325905,88.43143926505614
172,10.0,4,0,1,0,0,35.444624894287045,68.04090763822308
173,13.0,5,0,1,0,0,42.713864556700926,43.47826086956522
174,24.01,6,0,1,0,0,61.7048547624891,-84.6923076923077
175,43.9,7,0,1,0,0,77.71809271764785,-237.69230769230768
176,45.7,8,0,1,0,0,78.68596931925904,-357.0
177,43.0,9,0,1,0,0,72.97982257112616,-1164.7058823529412
178,43.0,10,0,1,0,0,72.97982257112616,-330.0
179,46.0,11,0,1,0,0,75.7889952319488,-253.84615384615384
180,46.01,12,0,1,0,0,75.79905950640884,-91.62848812994584
181,46.01,13,0,1,0,0,75.79905950640884,-4.80637813211845
182,40.07,14,0,1,0,0,55.916963209345724,12.31947483588622
183,38.97,15,0,1,0,0,52.83714431237928,9.372093023255816
184,46.01,16,0,1,0,0,66.85679800002471,-6.999999999999995
185,52.01,17,0,1,0,0,74.58375394124914,-13.065217391304342
186,54.0,18,0,1,0,0,76.74185654688563,-17.365790045642257
187,50.17,19,0,1,0,0,64.15982433764586,-9.041512714627263
188,45.0,20,0,1,0,0,50.69607927731229,-12.303468929373595
189,30.56,21,0,1,0,0,29.76288127196409,21.58070310495253
190,30.01,22,0,1,0,0,29.21157501165807,34.775048902412514
191,28.01,23,0,1,0,0,27.027012172940545,46.144972120746004
192,18.51,0,1,1,0,0,18.949440565060442,65.72222222222221
193,16.81,1,1,1,0,0,17.806637839442743,66.49392066972294
194,13.01,2,1,1,0,0,15.327198057086619,71.08888888888889
195,10.01,3,1,1,0,0,13.54095759998188,67.24476439790575
196,8.17,4,1,1,0,0,12.471250293885348,72.77574141952682
197,16.0,5,1,1,0,0,37.631133474145166,42.87754373438058
198,26.0,6,1,1,0,0,56.704280015729175,-40.46461372231225
199,36.54,7,1,1,0,0,68.7799241285359,-117.37061273051756
200,40.0,8,1,1,0,0,71.87052998240154,-207.45580322828596
201,39.33,9,1,1,0,0,70.25444779595254,-292.90709290709293
202,40.69,10,1,1,0,0,71.79906698047327,-398.0416156670746
203,42.0,11,1,1,0,0,73.39590724733777,-162.5
204,39.28,12,1,1,0,0,64.32122989255532,-51.07692307692309
205,37.86,13,1,1,0,0,59.69726556654384,-3.612479474548441
206,36.0,14,1,1,0,0,53.636513469910035,10.0
207,32.31,15,1,1,0,0,43.19622411466606,17.84897025171624
208,38.76,16,1,1,0,0,59.66465889619244,4.743180142541164
209,47.82,17,1,1,0,0,72.90530370493717,-13.857142857142858
210,54.14,18,1,1,0,0,78.74567908664454,-37.830957230142566
211,48.1,19,1,1,0,0,63.13770969794742,-27.04701531959853
212,44.95,20,1,1,0,0,56.17015830063458,-24.86111111111112
213,30.0,21,1,1,0,0,34.49202341345399,7.149489322191278
214,27.5,22,1,1,0,0,32.012777083685336,29.05056759545923
215,23.13,23,1,1,0,0,27.81849771530692,51.63111668757843
216,12.43,0,2,1,0,0,20.086112507059568,77.04100480236424
217,15.09,1,2,1,0,0,26.20517411395285,68.62785862785864
218,13.04,2,2,1,0,0,24.472211268607083,70.98998887652948
219,12.01,3,2,1,0,0,23.53387136184911,59.96666666666667
220,11.26,4,2,1,0,0,22.770960822709668,59.05454545454546
221,16.0,5,2,1,0,0,38.01120028083402,30.825767401642885
222,21.01,6,2,1,0,0,50.42065215611125,-69.02654867256639
223,36.0,7,2,1,0,0,71.15401917106276,-138.5685884691849
224,35.87,8,2,1,0,0,70.84569649594823,-175.07668711656441
225,37.21,9,2,1,0,0,72.32881702770217,-209.82514571190677
226,37.1,10,2,1,0,0,71.96816916400599,-229.48490230905864
227,37.05,11,2,1,0,0,71.7729639344009,-131.56249999999997
228,37.48,12,2,1,0,0,72.54157445104687,-78.39124226558779
229,36.11,13,2,1,0,0,65.70165893702195,-0.30555555555555397
230,36.01,14,2,1,0,0,65.16347752741635,-0.3902982994145542
231,34.21,15,2,1,0,0,55.36724621622637,8.062348830959419
232,38.06,16,2,1,0,0,67.79406903994692,-2.587601078167118
233,46.0,17,2,1,0,0,80.93245869883232,-24.156545209176798
234,50.0,18,2,1,0,0,84.70459931522582,-33.40448239060834
235,42.54,19,2,1,0,0,58.710737905650994,-17.806701744669066
236,38.07,20,2,1,0,0,48.097733188623664,-5.720633157456269
237,30.5,21,2,1,0,0,35.175649572835454,10.844782227418886
238,28.0,22,2,1,0,0,31.790832420847863,26.431949553336842
239,27.18,23,2,1,0,0,30.6307063448927,40.91304347826087
240,15.4,0,3,1,0,0,18.802288045636217,69.2
241,16.71,1,3,1,0,0,22.781510476722318,60.71932299012693
242,14.8,2,3,1,0,0,20.98241880416144,61.12424481218808
243,9.5,3,3,1,0,0,16.613645852829023,68.85245901639344
244,8.18,4,3,1,0,0,15.640382014241169,70.78571428571429
245,15.5,5,3,1,0,0,39.302547950565625,42.97277409860191
246,22.91,6,3,1,0,0,54.728001192950956,-48.76623376623376
247,35.99,7,3,1,0,0,70.57043966232536,-115.38001196888091
248,39.93,8,3,1,0,0,73.8750317235255,-169.7972972972973
249,39.44,9,3,1,0,0,72.65745767477128,-315.1578947368421
250,38.0,10,3,1,0,0,68.66638579142854,-364.5476772616137
251,38.0,11,3,1,0,0,68.66638579142854,-145.16129032258064
252,37.05,12,3,1,0,0,65.26084825090516,-61.719773024879956
253,35.69,13,3,1,0,0,60.13717903462929,0.8335648791331043
254,35.59,14,3,1,0,0,59.723450383395495,10.869020786376149
255,33.1,15,3,1,0,0,49.53972401862942,16.07505070993914
256,37.62,16,3,1,0,0,63.20620610137744,1.0000000000000069
257,45.48,17,3,1,0,0,76.49201257130845,-19.68421052631578
258,49.43,18,3,1,0,0,80.69564267919701,-33.41430499325237
259,42.06,19,3,1,0,0,57.62454751294614,-17.84813673297844
260,37.64,20,3,1,0,0,47.791186830024394,-5.760044956448432
261,29.71,21,3,1,0,0,34.95067851673261,10.241691842900304
262,25.93,22,3,1,0,0,30.294793412730854,31.073896863370543
263,23.17,23,3,1,0,0,27.128370761487147,49.05452946350044
264,14.59,0,4,1,0,0,19.51812811005219,70.48351203722436
265,17.99,1,4,1,0,0,28.990603565208218,57.227769852591535
266,15.0,2,4,1,0,0,25.787649595220074,60.148777895855474
267,12.01,3,4,1,0,0,22.768963543629084,59.57590037024572
268,9.07,4,4,1,0,0,20.005727837933392,65.0212109525646
269,18.8,5,4,1,0,0,46.02172303061542,18.860595597755722
270,23.0,6,4,1,0,0,53.80395304270394,-57.64222069910898
271,33.0,7,4,1,0,0,67.28148971927266,-83.43524180100057
272,36.2,8,4,1,0,0,70.57769073407484,-141.33333333333334
273,34.5,9,4,1,0,0,66.31842662538628,-187.2606161532057
274,34.99,10,4,1,0,0,67.00710423902737,-285.7772877618522
275,34.8,11,4,1,0,0,66.37560784712235,-85.10638297872339
276,34.0,12,4,1,0,0,63.35862129793837,-47.82608695652174
277,34.49,13,4,1,0,0,64.54316785078021,-4.515151515151521
278,31.99,14,4,1,0,0,53.87903985007667,11.629834254143658
279,29.9,15,4,1,0,0,46.21821150691837,13.33333333333334
280,29.5,16,4,1,0,0,44.756678317943305,15.690197199199776
281,35.3,17,4,1,0,0,64.36445056362021,-1.4367816091954024
282,38.0,18,4,1,0,0,70.26093091963861,-11.76470588235294
283,38.5,19,4,1,0,0,71.31566193106445,-11.62655842273122
284,32.0,20,4,1,0,0,45.913173730751424,-0.031259768677716675
285,24.99,21,4,1,0,0,31.42639531551599,16.42140468227425
286,26.99,22,4,1,0,0,38.11190943638502,8.50847457627119
287,23.43,23,4,1,0,0,31.543140194903643,33.62606232294617
288,23.0,0,5,1,0,1,30.77434299779047,39.473684210526315
289,21.0,1,5,1,0,1,27.08926359257964,45.45454545454545
290,16.0,2,5,1,0,1,19.929778524488015,50.0
291,11.6,3,5,1,0,1,15.581183622080474,53.58143257302921
292,1.04,4,5,1,0,1,9.568376919968529,96.14672100778067
293,10.01,5,5,1,0,1,35.098010330826256,57.27699530516433
294,13.0,6,5,1,0,1,41.683331356794824,43.47826086956522
295,16.01,7,5,1,0,1,48.0508985112611,23.761904761904752
296,24.41,8,5,1,0,1,61.960382171014054,-52.5625
297,32.0,9,5,1,0,1,70.51923338638879,-175.86206896551724
298,31.99,10,5,1,0,1,70.49415659767403,-2975.961538461538
299,31.99,11,5,1,0,1,70.49415659767403,-219.58041958041954
300,35.0,12,5,1,0,1,74.4346064794977,-169.23076923076923
301,32.99,13,5,1,0,1,67.2389637124787,-106.05871330418488
302,24.22,14,5,1,0,1,44.642931517730396,0.7783695206882477
303,24.42,15,5,1,0,1,45.147383888170125,23.687499999999993
304,23.77,16,5,1,0,1,43.59793377451566,25.695529853079087
305,31.99,17,5,1,0,1,62.91329882147552,0.0
306,36.99,18,5,1,0,1,70.32991944615546,-5.685714285714291
307,36.66,19,5,1,0,1,69.2333692716556,-11.124583207032417
308,29.56,20,5,1,0,1,49.36268516982646,-22.04789430222956
309,22.01,21,5,1,0,1,36.13028584785213,9.868959868959868
310,24.01,22,5,1,0,1,41.14543939586409,-1.0096760622633656
311,23.7,23,5,1,0,1,40.55315962038869,25.91434823382307
312,16.0,0,6,1,0,1,28.377556702492683,56.74506623411734
313,15.01,1,6,1,0,1,27.12123473977337,59.05619203491545
314,13.01,2,6,1,0,1,24.492563673945398,55.98782138024356
315,0.01,3,6,1,0,1,13.947934807704073,99.9545661063153
316,11.01,4,6,1,0,1,40.12299550045037,54.14410662224074
317,11.01,5,6,1,0,1,40.12299550045038,53.54430379746835
318,9.01,6,6,1,0,1,37.16334139952707,43.6875
319,12.01,7,6,1,0,1,44.528618569763886,19.986675549633578
320,10.61,8,6,1,0,1,41.785825608174456,18.44734819369716
321,19.91,9,6,1,0,1,60.956538925027125,-198999.99999999997
322,27.99,10,6,1,0,1,70.935443827737,-154.2234332425068
323,28.99,11,6,1,0,1,71.9983338568635,-163.30608537693004
324,31.0,12,6,1,0,1,74.26806485582469,-244.06215316315206
325,26.0,13,6,1,0,1,59.799022348316,-116.48626144879269
326,22.66,14,6,1,0,1,51.72168762935069,-113.57210179076344
327,12.28,15,6,1,0,1,34.39537416543628,38.322451029633356
328,17.91,16,6,1,0,1,46.138955030217424,36.0128617363344
329,27.0,17,6,1,0,1,60.008696694370656,6.86443601241807
330,35.0,18,6,1,0,1,68.5592442013832,-12.903225806451612
331,37.0,19,6,1,0,1,70.45438981525078,-42.30769230769231
332,35.0,20,6,1,0,1,65.70202666754241,-54.457193292144744
333,29.0,21,6,1,0,1,52.86481317213455,-136.15635179153094
334,31.0,22,6,1,0,1,56.2815880642642,-73.08766052484646
335,24.0,23,6,1,0,1,43.14573466358764,11.11111111111111
336,23.07,0,0,2,0,0,41.59788301655129,34.08571428571429
337,22.42,1,0,2,0,0,40.38281739155819,39.4054054054054
338,21.84,2,0,2,0,0,39.158072342098585,37.6
339,17.4,3,0,2,0,0,30.625676569345174,40.0
340,21.0,4,0,2,0,0,42.760795881918185,32.25806451612903
341,24.0,5,0,2,0,0,51.28256401027843,0.0
342,27.0,6,0,2,0,0,58.6669562967624,-17.035110533159948
343,43.99,7,0,2,0,0,79.64000044740568,-96.20874219446922
344,39.9,8,0,2,0,0,69.45872747563989,-82.6923076923077
345,44.29,9,0,2,0,0,73.77670644427045,-154.5402298850575
346,43.59,10,0,2,0,0,71.83342922403146,-107.57142857142858
347,44.19,11,0,2,0,0,72.57640447530007,-84.125
348,39.99,12,0,2,0,0,59.41218330559246,-48.11111111111112
349,39.99,13,0,2,0,0,59.41218330559246,9.092975676290067
350,37.0,14,0,2,0,0,50.096919963636815,7.26817042606516
351,33.57,15,0,2,0,0,41.203683417740585,24.20410927974712
352,39.89,16,0,2,0,0,57.776799499483865,8.488185363615514
353,49.0,17,0,2,0,0,71.6159827371204,-10.884815569133293
354,62.46,18,0,2,0,0,82.0481789894877,-56.18904726181545
355,47.5,19,0,2,0,0,55.05865337822147,-18.77969492373093
356,40.6,20,0,2,0,0,46.57838702647214,-9.729729729729733
357,28.0,21,0,2,0,0,34.82470263569273,16.59219541257075
358,27.01,22,0,2,0,0,34.01539981285738,32.288794184006015
359,25.67,23,0,2,0,0,32.77814580020028,47.61224489795918
360,26.28,0,1,2,0,0,34.08779627848419,57.925072046109506
361,22.0,1,1,2,0,0,29.284133837614235,53.68421052631579
362,20.51,2,1,2,0,0,27.65601216034672,49.48275862068965
363,20.0,3,1,2,0,0,27.038560175961052,28.57142857142857
364,17.1,4,1,2,0,0,23.46398472590839,36.69011477230655
365,24.81,5,1,2,0,0,46.168602229151546,3.3502142578885974
366,28.06,6,1,2,0,0,53.19244143118418,-6.773211567732106
367,45.0,7,1,2,0,0,74.22651373820631,-104.54545454545455
368,48.0,8,1,2,0,0,76.47327980157766,-134.03217942467086
369,46.4,9,1,2,0,0,72.43220959455252,-131.99999999999997
370,47.3,10,1,2,0,0,73.38165817530411,-176.60818713450288
371,48.11,11,1,2,0,0,74.33624078624946,-93.9137444578799
372,47.54,12,1,2,0,0,72.15126048241723,-69.42266571632217
373,45.2,13,1,2,0,0,63.02519873040349,-0.44444444444445075
374,43.64,14,1,2,0,0,57.23381716597533,9.083333333333332
375,41.84,15,1,2,0,0,50.773759036206776,9.827586206896543
376,45.59,16,1,2,0,0,61.60733790494509,3.6152219873149973
377,55.1,17,1,2,0,0,77.00679229420047,-14.5292039077115
378,62.62,18,1,2,0,0,83.34556924604607,-31.72065628944047
379,52.99,19,1,2,0,0,58.544046853341364,-17.23451327433628
380,43.0,20,1,2,0,0,42.719203582185216,1.4665444546287822
381,32.25,21,1,2,0,0,31.666265284971786,22.9206500956023
382,30.23,22,1,2,0,0,29.92064530107676,33.69159903487608
383,25.45,23,1,2,0,0,25.87094467046761,53.81125226860254
384,20.0,0,2,2,0,0,21.828644313555884,68.06132226125838
385,19.0,1,2,2,0,0,21.102642221020105,64.14417814682015
386,18.0,2,2,2,0,0,20.292739183583265,58.139534883720934
387,13.68,3,2,2,0,0,16.9253142344636,57.581395348837205
388,11.01,4,2,2,0,0,15.07052565584344,63.57922593450215
389,16.01,5,2,2,0,0,31.85264067415443,37.09233791748526
390,22.01,6,2,2,0,0,46.94824501776831,-10.050000000000008
391,35.99,7,2,2,0,0,67.238930259233,-89.42105263157896
392,39.96,8,2,2,0,0,71.01649906276047,-122.0
393,35.99,9,2,2,0,0,62.384484825206485,-163.08479532163744
394,34.98,10,2,2,0,0,60.15236398651136,-217.71117166212534
395,41.63,11,2,2,0,0,68.93451285738828,-160.0249843847595
396,35.14,12,2,2,0,0,54.79217855396043,-59.65470240799635
397,35.0,13,2,2,0,0,54.50273275445567,2.750764101139211
398,32.0,14,2,2,0,0,47.9845758796516,19.91991991991992
399,30.0,15,2,2,0,0,43.794551055369,16.64351208669075
400,34.96,16,2,2,0,0,55.387722475237716,0.057175528873630706
401,75.0,17,2,2,0,0,85.11982253072766,-80.15853951477298
402,60.0,18,2,2,0,0,65.49666766619552,-70.7455890722823
403,39.9,19,2,2,0,0,47.783324736132485,-13.999999999999996
404,31.99,20,2,2,0,0,42.37179708345972,0.031250000000004885
405,27.99,21,2,2,0,0,39.647091365781556,6.700000000000005
406,26.0,22,2,2,0,0,38.181314293363954,25.62929061784897
407,22.01,23,2,2,0,0,35.06242732129061,70.65333333333332
408,21.14,0,3,2,0,0,34.3287016012755,64.76666666666667
409,18.0,1,3,2,0,0,31.47596026795567,54.88721804511278
410,15.06,2,3,2,0,0,28.78804191997189,52.92278837136606
411,14.25,3,3,2,0,0,27.99758786058524,49.08896034297963
412,12.51,4,3,2,0,0,26.146911888037423,51.88461538461539
413,22.5,5,3,2,0,0,49.256334393273775,-2.226260790549743
414,25.5,6,3,2,0,0,54.39839907387745,-20.6244087038789
415,35.99,7,3,2,0,0,68.00332163232841,-99.94444444444446
416,39.96,8,3,2,0,0,71.82129797994372,-165.33864541832668
417,60.0,9,3,2,0,0,83.64363898412793,-321.0526315789474
418,80.0,10,3,2,0,0,89.1135671254204,-539.488409272582
419,124.0,11,3,2,0,0,94.21818384393158,-451.1111111111111
420,49.99,12,3,2,0,0,48.405202525964036,-96.03921568627452
421,75.0,13,3,2,0,0,56.9029840350208,-108.39121978327313
422,60.0,14,3,2,0,0,50.87263195776531,-50.150150150150154
423,43.01,15,3,2,0,0,44.46742748210931,28.316666666666666
424,50.06,16,3,2,0,0,47.743589352930904,37.425
425,129.44,17,3,2,0,0,70.92204935971607,-4.387096774193547
426,49.99,18,3,2,0,0,46.271646981573305,0.0
427,35.99,19,3,2,0,0,43.10373558375694,52.013333333333335
428,32.99,20,3,2,0,0,42.35802849461564,45.016666666666666
429,25.49,21,3,2,0,0,40.268080201347225,40.73471285747501
430,24.01,22,3,2,0,0,39.80303233008961,52.0375549340791
431,19.0,23,3,2,0,0,38.01942386934141,85.32138442521632
432,15.21,0,4,2,0,0,36.533300039055625,69.57391478295659
433,12.15,1,4,2,0,0,35.20021384359134,66.24062239510977
434,12.01,2,4,2,0,0,35.129836428671325,63.595028796605035
435,10.31,3,4,2,0,0,34.13535970209304,59.55276579050608
436,9.72,4,4,2,0,0,33.7376034074024,59.516867971678465
437,17.49,5,4,2,0,0,44.04204908095056,7.947368421052641
438,29.29,6,4,2,0,0,56.39866429348954,-92.57067718606179
439,40.0,7,4,2,0,0,64.85198322252023,-229.2181069958848
440,36.0,8,4,2,0,0,59.66737264076193,-199.7502081598668
441,34.8,9,4,2,0,0,57.998167726685814,-237.53637245392815
442,34.8,10,4,2,0,0,57.998167726685814,-258.02469135802465
443,34.8,11,4,2,0,0,57.99816772668582,-98.97084048027445
444,34.69,12,4,2,0,0,57.74229619598707,-18.43632639125981
445,32.19,13,4,2,0,0,51.540915517337574,19.525000000000006
446,29.99,14,4,2,0,0,46.29097277195352,16.694444444444446
447,28.0,15,4,2,0,0,41.682396680247074,19.540229885057464
448,32.02,16,4,2,0,0,53.020345589315234,7.98850574712642
449,46.0,17,4,2,0,0,74.06343902112074,-32.18390804597702
450,46.79,18,4,2,0,0,74.8280111497331,-34.88036898241569
451,32.3,19,4,2,0,0,45.38258510668388,-0.3417210313762021
452,29.0,20,4,2,0,0,40.97592817959961,3.301100366788925
453,22.0,21,4,2,0,0,32.85528250044008,21.428571428571427
454,21.25,22,4,2,0,0,32.03891807156241,33.63522798251093
455,16.3,23,4,2,0,0,26.770699670993025,64.56521739130434
456,14.0,0,5,2,0,1,24.52240669871115,70.07907672579611
457,13.11,1,5,2,0,1,23.601988510029486,59.411764705882355
458,12.01,2,5,2,0,1,22.357395831162634,58.58620689655173
459,11.01,3,5,2,0,1,21.14121765554782,49.95454545454546
460,8.0,4,5,2,0,1,17.669475990089424,62.35294117647059
461,11.8,5,5,2,0,1,34.07124301822175,27.60736196319018
462,10.01,6,5,2,0,1,30.6227837033681,28.500000000000004
463,15.59,7,5,2,0,1,49.67620361493035,-18.91685736079329
464,24.59,8,5,2,0,1,67.14195687349408,-104.74604496253124
465,27.39,9,5,2,0,1,70.91106436013183,-148.7738419618529
466,31.49,10,5,2,0,1,75.79068818453374,-293.625
467,32.39,11,5,2,0,1,76.81516564621214,-174.4915254237288
