,prices,hour,day,week,month,weekend,lstm
4020,24.0,12,6,23,5,1,0
4021,18.04,13,6,23,5,1,0
4022,16.1,14,6,23,5,1,0
4023,14.09,15,6,23,5,1,0
4024,13.07,16,6,23,5,1,0
4025,12.07,17,6,23,5,1,0
4026,13.09,18,6,23,5,1,0
4027,14.1,19,6,23,5,1,0
4028,13.1,20,6,23,5,1,0
4029,13.09,21,6,23,5,1,0
4030,18.92,22,6,23,5,1,0
4031,16.09,23,6,23,5,1,0
4032,17.94,0,0,24,5,0,0
4033,14.98,1,0,24,5,0,0
4034,14.56,2,0,24,5,0,0
4035,11.78,3,0,24,5,0,0
4036,13.96,4,0,24,5,0,0
4037,12.94,5,0,24,5,0,0
4038,15.95,6,0,24,5,0,0
4039,32.94,7,0,24,5,0,0
4040,46.36,8,0,24,5,0,-1
4041,54.17,9,0,24,5,0,-1
4042,57.99,10,0,24,5,0,-1
4043,64.2,11,0,24,5,0,-1
4044,69.73,12,0,24,5,0,0
4045,64.89,13,0,24,5,0,0
4046,56.93,14,0,24,5,0,0
4047,54.89,15,0,24,5,0,0
4048,48.12,16,0,24,5,0,0
4049,43.93,17,0,24,5,0,0
4050,44.89,18,0,24,5,0,0
4051,41.93,19,0,24,5,0,0
4052,27.94,20,0,24,5,0,0
4053,25.96,21,0,24,5,0,0
4054,33.98,22,0,24,5,0,0
4055,27.82,23,0,24,5,0,0
4056,16.91,0,1,24,5,0,0
4057,14.97,1,1,24,5,0,0
4058,13.95,2,1,24,5,0,-1
4059,12.91,3,1,24,5,0,-1
4060,9.17,4,1,24,5,0,-1
4061,12.94,5,1,24,5,0,-1
4062,18.92,6,1,24,5,0,-1
4063,27.98,7,1,24,5,0,0
4064,27.98,8,1,24,5,0,0
4065,48.94,9,1,24,5,0,0
4066,56.95,10,1,24,5,0,-1
4067,56.93,11,1,24,5,0,-1
4068,56.03,12,1,24,5,0,-1
4069,56.89,13,1,24,5,0,0
4070,55.0,14,1,24,5,0,0
4071,53.99,15,1,24,5,0,0
4072,50.98,16,1,24,5,0,0
4073,48.11,17,1,24,5,0,0
4074,49.15,18,1,24,5,0,0
4075,41.94,19,1,24,5,0,0
4076,24.94,20,1,24,5,0,0
4077,23.94,21,1,24,5,0,0
4078,28.93,22,1,24,5,0,0
4079,24.98,23,1,24,5,0,0
4080,16.95,0,2,24,5,0,0
4081,14.92,1,2,24,5,0,-1
4082,13.9,2,2,24,5,0,-1
4083,9.98,3,2,24,5,0,-1
4084,9.17,4,2,24,5,0,-1
4085,11.98,5,2,24,5,0,-1
4086,13.98,6,2,24,5,0,0
4087,24.95,7,2,24,5,0,0
4088,46.66,8,2,24,5,0,0
4089,58.99,9,2,24,5,0,-1
4090,72.23,10,2,24,5,0,-1
4091,72.29,11,2,24,5,0,-1
4092,72.29,12,2,24,5,0,-1
4093,66.98,13,2,24,5,0,-1
4094,66.91,14,2,24,5,0,0
4095,60.93,15,2,24,5,0,0
4096,51.99,16,2,24,5,0,0
4097,49.48,17,2,24,5,0,0
4098,47.94,18,2,24,5,0,0
4099,40.25,19,2,24,5,0,0
4100,25.26,20,2,24,5,0,0
4101,30.98,21,2,24,5,0,0
4102,32.91,22,2,24,5,0,0
4103,24.47,23,2,24,5,0,0
4104,18.97,0,3,24,5,0,0
4105,16.99,1,3,24,5,0,-1
4106,13.92,2,3,24,5,0,-1
4107,8.96,3,3,24,5,0,-1
4108,7.97,4,3,24,5,0,-1
4109,8.05,5,3,24,5,0,-1
4110,12.92,6,3,24,5,0,0
4111,29.96,7,3,24,5,0,0
4112,52.58,8,3,24,5,0,0
4113,62.44,9,3,24,5,0,-1
4114,57.26,10,3,24,5,0,-1
4115,60.8,11,3,24,5,0,1
4116,63.17,12,3,24,5,0,-1
4117,57.01,13,3,24,5,0,1
4118,66.68,14,3,24,5,0,0
4119,65.06,15,3,24,5,0,0
4120,60.0,16,3,24,5,0,0
4121,58.8,17,3,24,5,0,0
4122,48.85,18,3,24,5,0,0
4123,42.16,19,3,24,5,0,0
4124,29.96,20,3,24,5,0,0
4125,21.99,21,3,24,5,0,0
4126,28.77,22,3,24,5,0,0
4127,26.68,23,3,24,5,0,0
4128,19.96,0,4,24,5,0,0
4129,18.97,1,4,24,5,0,0
4130,16.15,2,4,24,5,0,0
4131,14.82,3,4,24,5,0,0
4132,9.17,4,4,24,5,0,0
4133,13.93,5,4,24,5,0,0
4134,19.72,6,4,24,5,0,0
4135,27.11,7,4,24,5,0,0
4136,49.41,8,4,24,5,0,0
4137,56.17,9,4,24,5,0,-1
4138,57.26,10,4,24,5,0,-1
4139,57.18,11,4,24,5,0,-1
4140,62.94,12,4,24,5,0,-1
4141,58.19,13,4,24,5,0,0
4142,54.0,14,4,24,5,0,0
4143,60.38,15,4,24,5,0,0
4144,50.0,16,4,24,5,0,0
4145,46.24,17,4,24,5,0,0
4146,38.06,18,4,24,5,0,0
4147,30.92,19,4,24,5,0,0
4148,22.1,20,4,24,5,0,0
4149,22.98,21,4,24,5,0,0
4150,28.05,22,4,24,5,0,0
4151,24.03,23,4,24,5,0,0
4152,22.94,0,5,24,5,1,0
4153,21.92,1,5,24,5,1,0
4154,19.71,2,5,24,5,1,0
4155,17.52,3,5,24,5,1,0
4156,16.96,4,5,24,5,1,0
4157,13.0,5,5,24,5,1,0
4158,11.07,6,5,24,5,1,0
4159,20.94,7,5,24,5,1,0
4160,25.99,8,5,24,5,1,0
4161,29.92,9,5,24,5,1,0
4162,30.96,10,5,24,5,1,0
4163,30.99,11,5,24,5,1,0
4164,32.98,12,5,24,5,1,0
4165,30.92,13,5,24,5,1,0
4166,29.01,14,5,24,5,1,0
4167,27.9,15,5,24,5,1,0
4168,26.85,16,5,24,5,1,0
4169,25.95,17,5,24,5,1,0
4170,27.0,18,5,24,5,1,0
4171,26.9,19,5,24,5,1,0
4172,23.95,20,5,24,5,1,0
4173,22.95,21,5,24,5,1,0
4174,27.26,22,5,24,5,1,0
4175,25.04,23,5,24,5,1,0
4176,18.96,0,6,24,5,1,0
4177,16.95,1,6,24,5,1,0
4178,14.91,2,6,24,5,1,1
4179,13.03,3,6,24,5,1,1
4180,11.06,4,6,24,5,1,1
4181,10.04,5,6,24,5,1,1
4182,7.1,6,6,24,5,1,1
4183,12.0,7,6,24,5,1,0
4184,16.91,8,6,24,5,1,0
4185,20.44,9,6,24,5,1,0
4186,24.79,10,6,24,5,1,0
4187,26.52,11,6,24,5,1,0
4188,26.98,12,6,24,5,1,0
4189,23.97,13,6,24,5,1,0
4190,20.4,14,6,24,5,1,0
4191,18.95,15,6,24,5,1,0
4192,20.07,16,6,24,5,1,0
4193,24.54,17,6,24,5,1,0
4194,26.52,18,6,24,5,1,0
4195,27.06,19,6,24,5,1,0
4196,25.65,20,6,24,5,1,-1
4197,25.49,21,6,24,5,1,-1
4198,26.0,22,6,24,5,1,-1
4199,24.84,23,6,24,5,1,0
4200,16.99,0,0,25,5,0,0
4201,13.94,1,0,25,5,0,1
4202,11.99,2,0,25,5,0,1
4203,10.93,3,0,25,5,0,1
4204,10.93,4,0,25,5,0,1
4205,12.95,5,0,25,5,0,1
4206,14.92,6,0,25,5,0,0
4207,33.16,7,0,25,5,0,0
4208,42.1,8,0,25,5,0,-1
4209,49.79,9,0,25,5,0,-1
4210,49.99,10,0,25,5,0,-1
4211,54.7,11,0,25,5,0,-1
4212,56.1,12,0,25,5,0,0
4213,47.49,13,0,25,5,0,0
4214,43.98,14,0,25,5,0,0
4215,42.9,15,0,25,5,0,0
4216,42.1,16,0,25,5,0,0
4217,39.99,17,0,25,5,0,0
4218,35.96,18,0,25,5,0,0
4219,32.74,19,0,25,5,0,0
4220,28.83,20,0,25,5,0,0
4221,25.0,21,0,25,5,0,0
4222,27.95,22,0,25,5,0,0
4223,24.66,23,0,25,5,0,0
4224,19.72,0,1,25,5,0,0
4225,16.97,1,1,25,5,0,-1
4226,16.65,2,1,25,5,0,-1
4227,14.95,3,1,25,5,0,-1
4228,13.93,4,1,25,5,0,-1
4229,17.34,5,1,25,5,0,0
4230,17.98,6,1,25,5,0,0
4231,32.47,7,1,25,5,0,0
4232,40.25,8,1,25,5,0,0
4233,46.66,9,1,25,5,0,-1
4234,50.5,10,1,25,5,0,-1
4235,58.83,11,1,25,5,0,-1
4236,55.0,12,1,25,5,0,-1
4237,50.2,13,1,25,5,0,0
4238,48.25,14,1,25,5,0,0
4239,46.36,15,1,25,5,0,0
4240,40.31,16,1,25,5,0,0
4241,38.65,17,1,25,5,0,0
4242,35.25,18,1,25,5,0,0
4243,29.01,19,1,25,5,0,0
4244,25.06,20,1,25,5,0,0
4245,24.0,21,1,25,5,0,0
4246,26.22,22,1,25,5,0,0
4247,22.08,23,1,25,5,0,0
4248,12.1,0,2,25,5,0,-1
4249,11.06,1,2,25,5,0,-1
4250,10.01,2,2,25,5,0,-1
4251,7.44,3,2,25,5,0,-1
4252,7.15,4,2,25,5,0,-1
4253,9.18,5,2,25,5,0,-1
4254,13.22,6,2,25,5,0,0
4255,22.01,7,2,25,5,0,0
4256,34.99,8,2,25,5,0,0
4257,42.43,9,2,25,5,0,-1
4258,48.0,10,2,25,5,0,-1
4259,51.0,11,2,25,5,0,-1
4260,52.1,12,2,25,5,0,-1
4261,48.1,13,2,25,5,0,0
4262,46.0,14,2,25,5,0,0
4263,41.07,15,2,25,5,0,0
4264,38.25,16,2,25,5,0,0
4265,33.0,17,2,25,5,0,0
4266,31.45,18,2,25,5,0,0
4267,27.59,19,2,25,5,0,0
4268,24.73,20,2,25,5,0,0
4269,23.0,21,2,25,5,0,0
4270,25.01,22,2,25,5,0,0
4271,20.05,23,2,25,5,0,0
4272,18.0,0,3,25,5,0,0
4273,16.06,1,3,25,5,0,-1
4274,14.21,2,3,25,5,0,-1
4275,9.98,3,3,25,5,0,-1
4276,8.1,4,3,25,5,0,0
4277,15.11,5,3,25,5,0,0
4278,16.95,6,3,25,5,0,0
4279,28.0,7,3,25,5,0,0
4280,34.96,8,3,25,5,0,0
4281,38.6,9,3,25,5,0,0
4282,43.0,10,3,25,5,0,0
4283,48.5,11,3,25,5,0,0
4284,47.31,12,3,25,5,0,0
4285,43.0,13,3,25,5,0,0
4286,42.74,14,3,25,5,0,0
4287,39.51,15,3,25,5,0,0
4288,38.01,16,3,25,5,0,0
4289,34.5,17,3,25,5,0,0
4290,31.9,18,3,25,5,0,0
4291,28.09,19,3,25,5,0,0
4292,25.71,20,3,25,5,0,0
4293,24.82,21,3,25,5,0,0
4294,27.06,22,3,25,5,0,0
4295,23.09,23,3,25,5,0,0
4296,22.19,0,4,25,5,0,0
4297,18.7,1,4,25,5,0,0
4298,16.33,2,4,25,5,0,0
4299,9.18,3,4,25,5,0,0
4300,8.12,4,4,25,5,0,0
4301,10.97,5,4,25,5,0,0
4302,20.33,6,4,25,5,0,0
4303,29.96,7,4,25,5,0,0
4304,37.4,8,4,25,5,0,0
4305,42.0,9,4,25,5,0,-1
4306,44.98,10,4,25,5,0,-1
4307,46.92,11,4,25,5,0,-1
4308,45.01,12,4,25,5,0,-1
4309,41.9,13,4,25,5,0,0
4310,40.5,14,4,25,5,0,0
4311,34.44,15,4,25,5,0,0
4312,31.0,16,4,25,5,0,0
4313,30.0,17,4,25,5,0,0
4314,29.03,18,4,25,5,0,0
4315,28.0,19,4,25,5,0,0
4316,26.0,20,4,25,5,0,0
4317,24.84,21,4,25,5,0,0
4318,28.01,22,4,25,5,0,0
4319,25.02,23,4,25,5,0,0
4320,27.92,0,5,25,5,1,0
4321,24.97,1,5,25,5,1,0
4322,20.99,2,5,25,5,1,0
4323,18.61,3,5,25,5,1,0
4324,15.22,4,5,25,5,1,0
4325,12.93,5,5,25,5,1,0
4326,9.17,6,5,25,5,1,0
4327,20.84,7,5,25,5,1,0
4328,27.98,8,5,25,5,1,0
4329,32.0,9,5,25,5,1,-1
4330,33.84,10,5,25,5,1,-1
4331,34.5,11,5,25,5,1,-1
4332,34.95,12,5,25,5,1,0
4333,31.1,13,5,25,5,1,0
4334,29.5,14,5,25,5,1,0
4335,27.34,15,5,25,5,1,0
4336,26.07,16,5,25,5,1,0
4337,26.07,17,5,25,5,1,0
4338,27.07,18,5,25,5,1,0
4339,27.03,19,5,25,5,1,0
4340,24.7,20,5,25,5,1,0
4341,24.11,21,5,25,5,1,0
4342,28.03,22,5,25,5,1,0
4343,27.09,23,5,25,5,1,0
4344,24.52,0,6,25,6,1,0
4345,21.29,1,6,25,6,1,0
4346,17.95,2,6,25,6,1,0
4347,12.99,3,6,25,6,1,1
4348,11.95,4,6,25,6,1,1
4349,14.07,5,6,25,6,1,1
4350,8.05,6,6,25,6,1,1
4351,14.95,7,6,25,6,1,0
4352,15.91,8,6,25,6,1,0
4353,19.95,9,6,25,6,1,0
4354,22.99,10,6,25,6,1,0
4355,27.09,11,6,25,6,1,0
4356,26.99,12,6,25,6,1,0
4357,23.95,13,6,25,6,1,0
4358,20.99,14,6,25,6,1,0
4359,19.96,15,6,25,6,1,0
4360,18.01,16,6,25,6,1,0
4361,20.91,17,6,25,6,1,0
4362,23.91,18,6,25,6,1,0
4363,25.57,19,6,25,6,1,0
4364,25.93,20,6,25,6,1,0
4365,25.81,21,6,25,6,1,-1
4366,29.53,22,6,25,6,1,-1
4367,25.99,23,6,25,6,1,-1
4368,18.78,0,0,26,6,0,0
4369,15.0,1,0,26,6,0,0
4370,14.0,2,0,26,6,0,1
4371,10.99,3,0,26,6,0,1
4372,9.99,4,0,26,6,0,1
4373,15.03,5,0,26,6,0,1
4374,15.96,6,0,26,6,0,1
4375,30.0,7,0,26,6,0,0
4376,41.99,8,0,26,6,0,-1
4377,48.97,9,0,26,6,0,-1
4378,53.0,10,0,26,6,0,-1
4379,79.99,11,0,26,6,0,-1
4380,66.56,12,0,26,6,0,-1
4381,60.0,13,0,26,6,0,0
4382,53.35,14,0,26,6,0,0
4383,54.22,15,0,26,6,0,0
4384,48.86,16,0,26,6,0,0
4385,49.15,17,0,26,6,0,0
4386,47.89,18,0,26,6,0,0
4387,43.01,19,0,26,6,0,0
4388,36.91,20,0,26,6,0,0
4389,30.0,21,0,26,6,0,0
4390,30.98,22,0,26,6,0,0
4391,28.97,23,0,26,6,0,0
4392,25.27,0,1,26,6,0,0
4393,20.07,1,1,26,6,0,-1
4394,19.03,2,1,26,6,0,-1
4395,18.56,3,1,26,6,0,-1
4396,13.92,4,1,26,6,0,-1
4397,23.1,5,1,26,6,0,-1
4398,25.0,6,1,26,6,0,0
4399,35.84,7,1,26,6,0,0
4400,50.0,8,1,26,6,0,0
4401,54.12,9,1,26,6,0,-1
4402,61.11,10,1,26,6,0,-1
4403,73.8,11,1,26,6,0,-1
4404,60.01,12,1,26,6,0,-1
4405,56.83,13,1,26,6,0,-1
4406,52.27,14,1,26,6,0,0
4407,50.69,15,1,26,6,0,0
4408,45.25,16,1,26,6,0,0
4409,44.1,17,1,26,6,0,0
4410,41.66,18,1,26,6,0,0
4411,34.33,19,1,26,6,0,0
4412,31.29,20,1,26,6,0,0
4413,30.85,21,1,26,6,0,0
4414,30.56,22,1,26,6,0,-1
4415,25.97,23,1,26,6,0,-1
4416,23.92,0,2,26,6,0,-1
4417,20.57,1,2,26,6,0,-1
4418,18.95,2,2,26,6,0,-1
4419,17.47,3,2,26,6,0,-1
4420,13.07,4,2,26,6,0,-1
4421,20.61,5,2,26,6,0,-1
4422,22.0,6,2,26,6,0,0
4423,35.09,7,2,26,6,0,0
4424,44.0,8,2,26,6,0,0
4425,48.1,9,2,26,6,0,-1
4426,50.01,10,2,26,6,0,-1
4427,56.85,11,2,26,6,0,-1
4428,50.99,12,2,26,6,0,-1
4429,49.89,13,2,26,6,0,0
4430,49.26,14,2,26,6,0,0
4431,46.08,15,2,26,6,0,0
4432,42.08,16,2,26,6,0,0
4433,38.7,17,2,26,6,0,0
4434,36.0,18,2,26,6,0,0
4435,31.86,19,2,26,6,0,0
4436,28.33,20,2,26,6,0,0
4437,26.89,21,2,26,6,0,0
4438,29.98,22,2,26,6,0,0
4439,26.04,23,2,26,6,0,0
4440,20.78,0,3,26,6,0,-1
4441,17.62,1,3,26,6,0,-1
4442,16.06,2,3,26,6,0,-1
4443,11.85,3,3,26,6,0,-1
4444,10.46,4,3,26,6,0,-1
4445,18.23,5,3,26,6,0,-1
4446,21.23,6,3,26,6,0,0
4447,29.95,7,3,26,6,0,0
4448,39.97,8,3,26,6,0,0
4449,44.59,9,3,26,6,0,-1
4450,46.66,10,3,26,6,0,-1
4451,52.73,11,3,26,6,0,-1
4452,46.91,12,3,26,6,0,-1
4453,46.5,13,3,26,6,0,0
4454,43.61,14,3,26,6,0,0
4455,39.95,15,3,26,6,0,0
4456,36.37,16,3,26,6,0,0
4457,33.11,17,3,26,6,0,0
4458,33.0,18,3,26,6,0,0
4459,28.6,19,3,26,6,0,0
4460,27.24,20,3,26,6,0,0
4461,26.6,21,3,26,6,0,0
4462,28.09,22,3,26,6,0,0
4463,25.09,23,3,26,6,0,0
4464,20.56,0,4,26,6,0,0
4465,19.45,1,4,26,6,0,-1
4466,17.06,2,4,26,6,0,-1
4467,12.5,3,4,26,6,0,-1
4468,9.18,4,4,26,6,0,-1
4469,17.09,5,4,26,6,0,0
4470,19.94,6,4,26,6,0,0
4471,26.14,7,4,26,6,0,0
4472,34.5,8,4,26,6,0,0
4473,38.5,9,4,26,6,0,-1
4474,43.77,10,4,26,6,0,-1
4475,48.5,11,4,26,6,0,-1
4476,45.6,12,4,26,6,0,-1
4477,41.01,13,4,26,6,0,0
4478,39.8,14,4,26,6,0,0
4479,33.1,15,4,26,6,0,0
4480,29.87,16,4,26,6,0,0
4481,27.59,17,4,26,6,0,0
4482,26.6,18,4,26,6,0,0
4483,25.03,19,4,26,6,0,0
4484,25.08,20,4,26,6,0,0
4485,23.55,21,4,26,6,0,0
4486,27.05,22,4,26,6,0,0
4487,23.6,23,4,26,6,0,0
4488,19.0,0,5,26,6,1,0
4489,15.58,1,5,26,6,1,0
4490,14.04,2,5,26,6,1,0
4491,12.0,3,5,26,6,1,0
4492,9.2,4,5,26,6,1,0
4493,9.17,5,5,26,6,1,0
4494,10.3,6,5,26,6,1,0
4495,14.71,7,5,26,6,1,0
4496,22.0,8,5,26,6,1,0
4497,30.0,9,5,26,6,1,0
4498,34.7,10,5,26,6,1,0
4499,37.7,11,5,26,6,1,0
4500,33.0,12,5,26,6,1,0
4501,30.0,13,5,26,6,1,0
4502,30.0,14,5,26,6,1,0
4503,25.26,15,5,26,6,1,0
4504,25.0,16,5,26,6,1,0
4505,25.5,17,5,26,6,1,0
4506,27.5,18,5,26,6,1,0
4507,25.0,19,5,26,6,1,0
4508,24.91,20,5,26,6,1,0
4509,23.94,21,5,26,6,1,0
4510,30.0,22,5,26,6,1,0
4511,25.5,23,5,26,6,1,0
4512,18.0,0,6,26,6,1,0
4513,14.04,1,6,26,6,1,0
4514,13.0,2,6,26,6,1,1
4515,7.45,3,6,26,6,1,1
4516,7.17,4,6,26,6,1,1
4517,4.58,5,6,26,6,1,1
4518,0.5,6,6,26,6,1,1
4519,5.7,7,6,26,6,1,0
4520,10.5,8,6,26,6,1,0
4521,14.06,9,6,26,6,1,0
4522,19.0,10,6,26,6,1,0
4523,26.0,11,6,26,6,1,0
4524,24.93,12,6,26,6,1,0
4525,22.43,13,6,26,6,1,0
4526,16.09,14,6,26,6,1,0
4527,15.02,15,6,26,6,1,0
4528,15.07,16,6,26,6,1,0
4529,15.99,17,6,26,6,1,0
4530,19.84,18,6,26,6,1,0
4531,22.96,19,6,26,6,1,0
4532,23.79,20,6,26,6,1,-1
4533,22.43,21,6,26,6,1,-1
4534,40.12,22,6,26,6,1,-1
4535,33.0,23,6,26,6,1,0
4536,25.24,0,0,27,6,0,0
4537,20.97,1,0,27,6,0,0
4538,17.5,2,0,27,6,0,0
4539,18.4,3,0,27,6,0,0
4540,16.0,4,0,27,6,0,0
4541,21.83,5,0,27,6,0,0
4542,23.0,6,0,27,6,0,0
4543,34.2,7,0,27,6,0,0
4544,46.35,8,0,27,6,0,-1
4545,49.93,9,0,27,6,0,-1
4546,54.08,10,0,27,6,0,-1
4547,65.0,11,0,27,6,0,-1
4548,59.34,12,0,27,6,0,-1
4549,56.99,13,0,27,6,0,0
4550,49.91,14,0,27,6,0,0
4551,48.09,15,0,27,6,0,0
4552,45.49,16,0,27,6,0,0
4553,46.01,17,0,27,6,0,0
4554,40.01,18,0,27,6,0,0
4555,37.99,19,0,27,6,0,0
4556,34.0,20,0,27,6,0,0
4557,37.0,21,0,27,6,0,0
4558,38.0,22,0,27,6,0,0
4559,32.99,23,0,27,6,0,0
4560,25.13,0,1,27,6,0,0
4561,21.33,1,1,27,6,0,0
4562,20.99,2,1,27,6,0,-1
4563,19.71,3,1,27,6,0,-1
4564,16.5,4,1,27,6,0,-1
4565,22.5,5,1,27,6,0,-1
4566,27.0,6,1,27,6,0,0
4567,35.98,7,1,27,6,0,0
4568,50.26,8,1,27,6,0,0
4569,58.0,9,1,27,6,0,-1
4570,63.61,10,1,27,6,0,-1
4571,83.19,11,1,27,6,0,-1
4572,64.94,12,1,27,6,0,-1
4573,61.2,13,1,27,6,0,1
4574,57.19,14,1,27,6,0,1
4575,57.3,15,1,27,6,0,1
4576,50.05,16,1,27,6,0,0
4577,48.0,17,1,27,6,0,0
4578,44.99,18,1,27,6,0,0
4579,39.0,19,1,27,6,0,0
4580,34.14,20,1,27,6,0,0
4581,30.29,21,1,27,6,0,0
4582,37.04,22,1,27,6,0,0
4583,31.52,23,1,27,6,0,0
4584,21.5,0,2,27,6,0,0
4585,19.04,1,2,27,6,0,-1
4586,17.62,2,2,27,6,0,-1
4587,16.08,3,2,27,6,0,-1
4588,15.5,4,2,27,6,0,-1
4589,19.15,5,2,27,6,0,-1
4590,22.0,6,2,27,6,0,0
4591,30.0,7,2,27,6,0,0
4592,35.5,8,2,27,6,0,0
4593,46.87,9,2,27,6,0,0
4594,48.9,10,2,27,6,0,0
4595,65.32,11,2,27,6,0,0
4596,50.0,12,2,27,6,0,0
4597,47.98,13,2,27,6,0,0
4598,44.16,14,2,27,6,0,0
4599,41.86,15,2,27,6,0,0
4600,40.5,16,2,27,6,0,0
4601,38.98,17,2,27,6,0,0
4602,37.86,18,2,27,6,0,0
4603,32.5,19,2,27,6,0,0
4604,30.43,20,2,27,6,0,0
4605,27.85,21,2,27,6,0,0
4606,29.06,22,2,27,6,0,0
4607,26.6,23,2,27,6,0,0
4608,21.5,0,3,27,6,0,0
4609,18.75,1,3,27,6,0,0
4610,17.08,2,3,27,6,0,-1
4611,14.81,3,3,27,6,0,-1
4612,14.0,4,3,27,6,0,-1
4613,18.31,5,3,27,6,0,-1
4614,20.25,6,3,27,6,0,0
4615,28.56,7,3,27,6,0,0
4616,38.04,8,3,27,6,0,0
4617,44.0,9,3,27,6,0,-1
4618,49.7,10,3,27,6,0,-1
4619,57.0,11,3,27,6,0,-1
4620,50.0,12,3,27,6,0,-1
4621,47.42,13,3,27,6,0,0
4622,44.01,14,3,27,6,0,0
4623,38.01,15,3,27,6,0,0
4624,36.25,16,3,27,6,0,0
4625,34.34,17,3,27,6,0,0
4626,32.0,18,3,27,6,0,0
4627,28.68,19,3,27,6,0,0
4628,31.01,20,3,27,6,0,0
4629,29.07,21,3,27,6,0,0
4630,31.22,22,3,27,6,0,0
4631,28.08,23,3,27,6,0,0
4632,23.03,0,4,27,6,0,0
4633,19.71,1,4,27,6,0,0
4634,17.56,2,4,27,6,0,-1
4635,14.56,3,4,27,6,0,-1
4636,10.95,4,4,27,6,0,-1
4637,20.02,5,4,27,6,0,-1
4638,22.9,6,4,27,6,0,0
4639,31.03,7,4,27,6,0,0
4640,40.0,8,4,27,6,0,0
4641,47.31,9,4,27,6,0,-1
4642,52.98,10,4,27,6,0,-1
4643,59.9,11,4,27,6,0,-1
4644,55.0,12,4,27,6,0,-1
4645,50.16,13,4,27,6,0,0
4646,46.26,14,4,27,6,0,0
4647,40.01,15,4,27,6,0,0
4648,36.65,16,4,27,6,0,0
4649,33.92,17,4,27,6,0,0
4650,33.99,18,4,27,6,0,0
4651,30.08,19,4,27,6,0,0
4652,30.25,20,4,27,6,0,0
4653,28.5,21,4,27,6,0,0
4654,31.01,22,4,27,6,0,0
4655,26.07,23,4,27,6,0,0
4656,28.4,0,5,27,6,1,-1
4657,25.0,1,5,27,6,1,-1
4658,22.04,2,5,27,6,1,-1
4659,17.87,3,5,27,6,1,-1
4660,15.57,4,5,27,6,1,-1
4661,16.03,5,5,27,6,1,-1
4662,11.05,6,5,27,6,1,0
4663,17.6,7,5,27,6,1,0
4664,25.92,8,5,27,6,1,0
4665,31.87,9,5,27,6,1,0
4666,33.0,10,5,27,6,1,0
4667,36.5,11,5,27,6,1,0
4668,34.94,12,5,27,6,1,0
4669,30.28,13,5,27,6,1,0
4670,29.23,14,5,27,6,1,0
4671,28.08,15,5,27,6,1,0
4672,26.99,16,5,27,6,1,0
4673,26.92,17,5,27,6,1,0
4674,28.94,18,5,27,6,1,0
4675,29.51,19,5,27,6,1,0
4676,27.99,20,5,27,6,1,0
4677,27.92,21,5,27,6,1,0
4678,32.49,22,5,27,6,1,0
4679,33.0,23,5,27,6,1,0
4680,19.93,0,6,27,6,1,0
4681,15.91,1,6,27,6,1,0
4682,12.92,2,6,27,6,1,1
4683,9.18,3,6,27,6,1,1
4684,8.9,4,6,27,6,1,1
4685,7.54,5,6,27,6,1,1
4686,7.12,6,6,27,6,1,1
4687,8.92,7,6,27,6,1,0
4688,11.96,8,6,27,6,1,0
4689,19.99,9,6,27,6,1,0
4690,23.09,10,6,27,6,1,0
4691,26.91,11,6,27,6,1,0
4692,26.65,12,6,27,6,1,0
4693,23.97,13,6,27,6,1,0
4694,22.0,14,6,27,6,1,0
4695,20.88,15,6,27,6,1,0
4696,20.91,16,6,27,6,1,0
4697,22.43,17,6,27,6,1,0
4698,23.73,18,6,27,6,1,0
4699,23.94,19,6,27,6,1,0
4700,22.95,20,6,27,6,1,0
4701,23.97,21,6,27,6,1,0
4702,28.08,22,6,27,6,1,0
4703,24.6,23,6,27,6,1,0
4704,22.97,0,0,28,6,0,0
4705,19.67,1,0,28,6,0,0
4706,16.95,2,0,28,6,0,0
4707,11.1,3,0,28,6,0,0
4708,16.2,4,0,28,6,0,1
4709,16.91,5,0,28,6,0,1
4710,19.99,6,0,28,6,0,1
4711,31.97,7,0,28,6,0,0
4712,42.02,8,0,28,6,0,-1
4713,47.35,9,0,28,6,0,-1
4714,55.56,10,0,28,6,0,-1
4715,62.92,11,0,28,6,0,-1
4716,57.07,12,0,28,6,0,-1
4717,56.05,13,0,28,6,0,0
4718,53.92,14,0,28,6,0,0
4719,50.18,15,0,28,6,0,0
4720,46.66,16,0,28,6,0,0
4721,45.47,17,0,28,6,0,0
4722,43.5,18,0,28,6,0,0
4723,37.97,19,0,28,6,0,0
4724,37.97,20,0,28,6,0,0
4725,32.44,21,0,28,6,0,0
4726,34.26,22,0,28,6,0,0
4727,30.0,23,0,28,6,0,0
4728,26.1,0,1,28,6,0,0
4729,22.38,1,1,28,6,0,-1
4730,19.98,2,1,28,6,0,-1
4731,15.12,3,1,28,6,0,-1
4732,15.75,4,1,28,6,0,-1
4733,20.63,5,1,28,6,0,-1
4734,21.8,6,1,28,6,0,0
4735,31.68,7,1,28,6,0,0
4736,46.66,8,1,28,6,0,0
4737,50.0,9,1,28,6,0,-1
4738,56.67,10,1,28,6,0,-1
4739,65.42,11,1,28,6,0,-1
4740,60.0,12,1,28,6,0,-1
4741,57.35,13,1,28,6,0,-1
4742,55.22,14,1,28,6,0,0
4743,52.25,15,1,28,6,0,0
4744,51.3,16,1,28,6,0,0
4745,48.21,17,1,28,6,0,0
